address,hub,direction,distance,peer
0x003426d0,,-,1000000000,0
0x003427c0,0x00511940,upstream,1,0
0x00342990,0x00511940,upstream,1,0
0x00342a40,0x00511940,upstream,1,0
0x00342c30,,-,1000000000,0
0x00342c50,0x00511940,upstream,1,0
0x00342da0,0x00511940,upstream,1,0
0x00342f80,0x004ba240,upstream,1,0
0x00342fd0,0x00429068,upstream,8,0
0x003430e0,0x00428998,upstream,1,0
0x003431f0,0x0023c590,upstream,1,0
0x003432c0,,-,1000000000,0
0x00343350,,-,1000000000,0
0x003433c0,0x0049f028,upstream,2,0
0x00343420,,-,1000000000,0
0x00343460,,-,1000000000,0
0x003434b0,0x00428998,upstream,1,0
0x00343630,0x00428998,upstream,1,0
0x00343720,,-,1000000000,0
0x003437a0,0x0049f028,upstream,3,0
0x00343860,,-,1000000000,0
0x00343890,,-,1000000000,0
0x003438d0,0x004ba240,upstream,1,0
0x00343940,0x00428998,upstream,1,0
0x003439f0,0x00428998,upstream,1,0
0x00343c60,,-,1000000000,0
0x00343cc0,0x0049f028,upstream,3,0
0x00343e10,,-,1000000000,0
0x00343e90,,-,1000000000,0
0x00344070,0x0058a7a0,upstream,1,0
0x00344d70,,-,1000000000,0
0x00344e20,0x0023c590,upstream,1,0
0x00345010,0x00238120,upstream,1,0
0x003450d0,0x004ba240,upstream,1,0
0x00345150,0x0023c590,upstream,2,0
0x00345190,,-,1000000000,0
0x00345230,,-,1000000000,0
0x003453d0,,-,1000000000,0
0x003453f0,,-,1000000000,0
0x00345460,0x0043fb68,upstream,2,0
0x00345510,0x0023c590,upstream,1,0
0x003455c0,,-,1000000000,0
0x003455d0,,-,1000000000,0
0x003455e0,0x004ba240,upstream,1,1
0x00345640,,-,1000000000,1
0x00345660,,-,1000000000,1
0x00345670,0x0033c120,upstream,1,0
0x003457e0,0x0033c170,upstream,1,0
0x00345860,0x00345a10,upstream,1,0
0x00345a10,0x00345a10,upstream,0,1
0x00345a20,0x0033c1b0,upstream,2,0
0x00345a70,0x0033c3b0,upstream,1,0
0x00345ae0,0x0042bd70,upstream,2,0
0x00345cc0,,-,1000000000,1
0x00345ce0,,-,1000000000,0
0x00345d70,0x0033c3b0,upstream,1,0
0x00345e10,,-,1000000000,0
0x00345e20,0x0033c3b0,upstream,1,0
0x00345e90,0x0033c1b0,upstream,1,0
0x00346240,0x0033c3b0,upstream,2,0
0x00346610,0x0033c1b0,upstream,1,0
0x003466c0,0x0033c3b0,upstream,1,0
0x00346740,0x0033c3b0,upstream,1,0
0x003467b0,,-,1000000000,0
0x003467c0,0x0033c3b0,upstream,1,0
0x00346830,0x0033c1b0,upstream,1,0
0x00346d20,0x0033c3b0,upstream,2,0
0x003472f0,,-,1000000000,0
0x00347330,,-,1000000000,0
0x00347390,0x0033c1b0,upstream,1,0
0x00347440,0x0033c3b0,upstream,1,0
0x003474c0,0x0033c3b0,upstream,1,0
0x00347530,0x0033c1b0,upstream,1,0
0x00347600,,-,1000000000,0
0x00347640,,-,1000000000,0
0x00347650,,-,1000000000,0
0x00347660,0x0033c3b0,upstream,1,0
0x00347740,,-,1000000000,1
0x003477b0,,-,1000000000,0
0x003477f0,0x00345a10,upstream,2,0
0x003478e0,0x0033c1b0,upstream,1,0
0x00347960,0x0033c170,upstream,1,1
0x003479b0,,-,1000000000,1
0x003479c0,0x0033c3b0,upstream,2,0
0x00347aa0,0x0033c3b0,upstream,1,0
0x00347b10,0x0033c1b0,upstream,2,0
0x00347ba0,0x004ba240,upstream,1,0
0x00347c00,,-,1000000000,0
0x00347c10,0x0033c3b0,upstream,1,0
0x00347ca0,0x0033c3b0,upstream,2,0
0x00347de0,0x0033c3b0,upstream,1,0
0x00347e50,0x0033c170,upstream,2,0
0x00347ed0,0x0033c170,upstream,1,0
0x00348120,,-,1000000000,0
0x00348130,0x0033c3b0,upstream,1,0
0x003481c0,,-,1000000000,0
0x003481d0,,-,1000000000,0
0x003481f0,,-,1000000000,0
0x00348200,0x0033c3b0,upstream,1,0
0x00348280,0x0033c3b0,upstream,2,0
0x00348330,0x0033c1b0,upstream,1,0
0x003483d0,0x0033c3b0,upstream,1,0
0x00348450,0x0033c3b0,upstream,1,0
0x003484c0,0x0033c1b0,upstream,2,0
0x00348510,0x0033c3b0,upstream,1,0
0x00348580,0x0042bd70,upstream,2,0
0x00348700,,-,1000000000,0
0x00348790,0x0033c3b0,upstream,1,0
0x00348830,,-,1000000000,0
0x00348880,0x0033c1b0,upstream,3,0
0x003488e0,0x0033c3b0,upstream,1,0
0x003489c0,0x0033c1b0,upstream,1,0
0x00348c00,0x0033c3b0,upstream,2,0
0x00348cc0,0x00345a10,upstream,2,0
0x00348e00,,-,1000000000,0
0x00348e20,,-,1000000000,0
0x00348e30,0x0033c3b0,upstream,1,0
0x00348ea0,0x0033c1b0,upstream,1,0
0x003492b0,0x0033c3b0,upstream,2,0
0x003496d0,0x0033c1b0,upstream,1,0
0x00349780,0x0033c3b0,upstream,1,0
0x00349800,,-,1000000000,0
0x00349810,0x0033c3b0,upstream,1,0
0x00349880,0x0033c3b0,upstream,2,0
0x00349a90,0x0033c1b0,upstream,1,0
0x00349b40,0x0033c3b0,upstream,1,0
0x00349bc0,0x0033c1b0,upstream,2,0
0x00349c40,,-,1000000000,0
0x00349c60,0x0033c3b0,upstream,1,0
0x00349cf0,0x0033c170,upstream,2,0
0x00349e20,0x0033c170,upstream,2,0
0x00349e80,0x0033c3b0,upstream,2,0
0x00349f70,0x004ba240,upstream,1,0
0x00349fe0,,-,1000000000,0
0x0034a020,0x0033c1b0,upstream,2,0
0x0034a090,0x0033c3b0,upstream,1,0
0x0034a100,0x00345a10,upstream,1,0
0x0034a570,,-,1000000000,0
0x0034a580,,-,1000000000,0
0x0034a590,,-,1000000000,0
0x0034a5a0,,-,1000000000,0
0x0034a5c0,0x0033c170,upstream,2,0
0x0034a640,0x0042bd70,upstream,1,0
0x0034a710,0x0033c3b0,upstream,1,0
0x0034a780,0x0033c3b0,upstream,1,0
0x0034a810,,-,1000000000,0
0x0034a870,0x0033c1b0,upstream,2,0
0x0034a8f0,0x0033c3b0,upstream,1,0
0x0034a960,0x0033c1b0,upstream,1,0
0x0034ae50,0x0033c170,upstream,2,0
0x0034aed0,0x0033c1b0,upstream,2,0
0x0034af40,0x0033c3b0,upstream,1,0
0x0034afb0,0x0033c1b0,upstream,1,0
0x0034b220,0x0033c170,upstream,2,0
0x0034b2a0,0x0033c1b0,upstream,2,0
0x0034b370,0x0033c3b0,upstream,1,0
0x0034b520,0x00345a10,upstream,1,0
0x0034bad0,,-,1000000000,0
0x0034bb20,,-,1000000000,0
0x0034bb50,0x0033c170,upstream,2,0
0x0034bc60,,-,1000000000,0
0x0034bd00,,-,1000000000,0
0x0034bd10,0x0033c3b0,upstream,1,0
0x0034bd80,0x00345a10,upstream,1,0
0x0034bf10,0x0033c3b0,upstream,2,0
0x0034c0c0,0x0033c1b0,upstream,1,0
0x0034c160,0x0033c3b0,upstream,1,0
0x0034c1e0,0x0033c1b0,upstream,2,0
0x0034c230,0x0033c3b0,upstream,1,0
0x0034c2e0,0x0042bd70,upstream,2,0
0x0034c370,,-,1000000000,0
0x0034c400,0x0033c3b0,upstream,1,0
0x0034c4a0,,-,1000000000,0
0x0034c4b0,0x0033c3b0,upstream,1,0
0x0034c530,0x0033c3b0,upstream,2,0
0x0034c5e0,0x0033c1b0,upstream,1,0
0x0034c680,0x0033c3b0,upstream,1,0
0x0034c700,0x0033c3b0,upstream,1,0
0x0034c770,,-,1000000000,0
0x0034c780,0x0033c3b0,upstream,1,0
0x0034c7f0,0x0033c1b0,upstream,1,0
0x0034c900,0x0033c3b0,upstream,2,0
0x0034ca80,0x0033c1b0,upstream,1,0
0x0034cb20,0x0033c3b0,upstream,1,0
0x0034cbb0,0x0033c3b0,upstream,1,0
0x0034cc20,0x004ba240,upstream,2,0
0x0034d030,0x0033c170,upstream,1,0
0x0034d060,,-,1000000000,0
0x0034d070,0x004ba240,upstream,3,0
0x0034d100,0x004ba240,upstream,1,0
0x0034d160,,-,1000000000,0
0x0034d180,0x004ba240,upstream,1,0
0x0034d1e0,,-,1000000000,0
0x0034d200,,-,1000000000,0
0x0034d210,,-,1000000000,0
0x0034d220,0x004ba240,upstream,1,0
0x0034d290,0x0033c3b0,upstream,1,0
0x0034d300,0x004ba240,upstream,1,0
0x0034d390,0x004ba240,upstream,1,0
0x0034d400,,-,1000000000,0
0x0034d410,0x00345a10,upstream,2,0
0x0034d5f0,,-,1000000000,0
0x0034d620,0x0033c3b0,upstream,2,0
0x0034d7e0,0x0042bd70,upstream,5,0
0x0034d850,,-,1000000000,0
0x0034d8a0,0x004ba240,upstream,1,0
0x0034d950,0x004ba240,upstream,2,0
0x0034d9e0,0x004ba240,upstream,1,0
0x0034daa0,0x0033c1b0,upstream,1,0
0x0034db50,0x0033c3b0,upstream,1,0
0x0034dbd0,0x0033c3b0,upstream,1,0
0x0034dc40,0x0033c1b0,upstream,2,0
0x0034dcb0,0x0033c3b0,upstream,1,0
0x0034dd20,0x0042bd70,upstream,4,0
0x0034dda0,0x0042bd70,upstream,2,0
0x0034de30,,-,1000000000,0
0x0034dec0,0x0033c3b0,upstream,1,0
0x0034df60,,-,1000000000,0
0x0034df70,0x0033c3b0,upstream,1,0
0x0034dfe0,0x0033c1b0,upstream,1,0
0x0034e3e0,0x0033c3b0,upstream,2,0
0x0034e840,0x0033c1b0,upstream,1,0
0x0034e8f0,0x0033c3b0,upstream,1,0
0x0034e970,,-,1000000000,0
0x0034e980,0x0033c3b0,upstream,1,0
0x0034e9f0,0x0033c1b0,upstream,1,0
0x0034ec40,0x0033c3b0,upstream,2,0
0x0034ee40,0x0033c1b0,upstream,1,0
0x0034eec0,0x0033c3b0,upstream,1,0
0x0034ef40,0x0033c3b0,upstream,1,0
0x0034efb0,,-,1000000000,0
0x0034efc0,0x0033c3b0,upstream,1,0
0x0034f030,0x0033c1b0,upstream,1,0
0x0034f2d0,0x0033c3b0,upstream,2,0
0x0034f4c0,0x0043b320,upstream,2,0
0x0034f680,0x0033c3b0,upstream,2,0
0x0034f830,,-,1000000000,0
0x0034f860,0x0033c1b0,upstream,1,0
0x0034f900,0x0033c3b0,upstream,1,0
0x0034f980,,-,1000000000,0
0x0034f990,0x0033c3b0,upstream,1,0
0x0034fa00,0x0033c1b0,upstream,1,0
0x0034ff90,0x0033c3b0,upstream,2,0
0x00350510,0x0033c1b0,upstream,1,0
0x003505c0,0x0033c3b0,upstream,1,0
0x00350640,0x0033c1b0,upstream,2,0
0x003506e0,0x0033c3b0,upstream,1,0
0x00350750,0x0043b320,upstream,2,0
0x003508d0,0x0033c1b0,upstream,2,0
0x00350960,0x0033c3b0,upstream,1,0
0x00350a40,0x0033c1b0,upstream,1,0
0x00350b50,0x0033c170,upstream,2,0
0x00350c20,,-,1000000000,0
0x00350c30,0x0033c3b0,upstream,1,0
0x00350ca0,0x0033c1b0,upstream,1,0
0x00350ea0,0x0033c3b0,upstream,2,0
0x00351120,0x0033c1b0,upstream,1,0
0x003511c0,0x0033c3b0,upstream,1,0
0x00351240,0x0033c1b0,upstream,2,0
0x00351290,0x0033c3b0,upstream,1,0
0x00351300,0x0042bd70,upstream,2,0
0x003513c0,,-,1000000000,0
0x00351450,0x0033c3b0,upstream,1,0
0x00351500,0x0033c3b0,upstream,1,0
0x00351570,0x00345a10,upstream,2,0
0x003516e0,0x0033c3b0,upstream,2,0
0x003518d0,0x0033c1b0,upstream,1,0
0x00351980,0x0033c3b0,upstream,1,0
0x00351a00,0x0033c1b0,upstream,2,0
0x00351a70,0x0033c3b0,upstream,1,0
0x00351ae0,0x0033c3b0,upstream,1,0
0x00351b60,0x0043b320,upstream,2,0
0x00351d00,0x0033c3b0,upstream,2,0
0x00351d70,0x0033c3b0,upstream,2,0
0x00351f60,0x0033c3b0,upstream,2,0
0x00351ff0,,-,1000000000,0
0x003520e0,,-,1000000000,0
0x00352170,0x0033c3b0,upstream,1,0
0x00352210,,-,1000000000,0
0x00352220,0x0033c3b0,upstream,1,0
0x00352290,0x0033c1b0,upstream,1,0
0x003525b0,0x0033c3b0,upstream,2,0
0x00352850,0x0033c1b0,upstream,1,0
0x00352980,0x0033c3b0,upstream,1,0
0x00352a00,,-,1000000000,0
0x00352a10,0x0033c3b0,upstream,1,0
0x00352a80,0x0033c1b0,upstream,1,0
0x00352f20,0x0033c3b0,upstream,2,0
0x00353540,,-,1000000000,0
0x00353580,0x0033c1b0,upstream,1,0
0x00353630,0x0033c3b0,upstream,1,0
0x003536b0,0x0033c1b0,upstream,2,0
0x00353700,0x0033c3b0,upstream,1,0
0x00353770,0x0042bd70,upstream,2,0
0x00353800,,-,1000000000,0
0x00353890,0x0033c3b0,upstream,1,0
0x00353930,,-,1000000000,0
0x00353980,0x0033c1b0,upstream,2,0
0x00353a20,0x0033c3b0,upstream,1,0
0x00353b00,0x00345a10,upstream,1,0
0x00354310,0x0033c3b0,upstream,2,0
0x00354860,,-,1000000000,0
0x003548e0,,-,1000000000,0
0x00354970,0x003fad18,upstream,1,0
0x00354c10,,-,1000000000,0
0x00354c20,,-,1000000000,0
0x00354c70,0x004ba240,upstream,1,0
0x00354cd0,0x0033c3b0,upstream,1,0
0x00354e00,0x00345a10,upstream,1,0
0x00355300,,-,1000000000,0
0x00355310,,-,1000000000,0
0x00355320,,-,1000000000,0
0x00355330,,-,1000000000,0
0x00355350,,-,1000000000,0
0x00355360,,-,1000000000,0
0x00355380,0x0033c3b0,upstream,2,0
0x003555c0,0x0033c170,upstream,1,0
0x003556e0,,-,1000000000,0
0x00355760,,-,1000000000,0
0x003557e0,0x0033c170,upstream,2,0
0x003558d0,0x0033c170,upstream,1,0
0x00355a90,,-,1000000000,0
0x00355aa0,,-,1000000000,0
0x00355ab0,0x0042bd70,upstream,2,0
0x00355bd0,,-,1000000000,0
0x00355bf0,0x0042bd70,upstream,1,0
0x00355d10,0x0033c1b0,upstream,1,0
0x00355e10,,-,1000000000,0
0x00355e20,,-,1000000000,0
0x00355e30,0x0033c3b0,upstream,1,0
0x00355eb0,0x0033c3b0,upstream,1,0
0x00355f20,,-,1000000000,0
0x00355f30,0x0033c3b0,upstream,1,0
0x00355fb0,0x0033c3b0,upstream,2,0
0x00356060,0x0033c1b0,upstream,1,0
0x00356100,0x0033c3b0,upstream,1,0
0x00356190,0x0033c3b0,upstream,1,0
0x00356200,0x00345a10,upstream,2,0
0x00356340,0x0033c3b0,upstream,2,0
0x003564e0,0x0033c1b0,upstream,1,0
0x00356590,0x0033c3b0,upstream,1,0
0x00356610,,-,1000000000,0
0x00356620,0x0033c3b0,upstream,1,0
0x00356690,0x0033c1b0,upstream,1,0
0x00356b50,0x0033c3b0,upstream,2,0
0x00357060,0x0033c1b0,upstream,1,0
0x00357110,0x0033c3b0,upstream,1,0
0x00357190,,-,1000000000,0
0x003571a0,0x0033c3b0,upstream,1,0
0x00357210,0x0033c1b0,upstream,1,0
0x00357530,0x0033c3b0,upstream,2,0
0x00357810,0x0033c1b0,upstream,1,0
0x003578c0,0x0033c3b0,upstream,1,0
0x00357940,,-,1000000000,0
0x00357950,,-,1000000000,1
0x003579c0,,-,1000000000,0
0x003579e0,0x0033c3b0,upstream,1,1
0x00357a50,,-,1000000000,0
0x00357a60,0x0033c170,upstream,1,0
0x00357ac0,0x0033c170,upstream,1,0
0x00357b10,,-,1000000000,0
0x00357b20,,-,1000000000,0
0x00357b30,,-,1000000000,0
0x00357b40,,-,1000000000,0
0x00357b60,,-,1000000000,1
0x00357b90,,-,1000000000,0
0x00357bb0,,-,1000000000,0
0x00357bf0,,-,1000000000,0
0x00357c90,,-,1000000000,0
0x00357cd0,,-,1000000000,0
0x00357d20,,-,1000000000,0
0x00357d50,0x0033c3b0,upstream,1,0
0x00357dc0,0x0033c1b0,upstream,2,0
0x00357e90,,-,1000000000,0
0x00357eb0,0x0033c3b0,upstream,1,0
0x00358080,,-,1000000000,0
0x00358130,0x0033c1b0,upstream,1,0
0x003588c0,,-,1000000000,0
0x00358940,,-,1000000000,1
0x003589c0,,-,1000000000,0
0x00358a40,,-,1000000000,0
0x00358ac0,0x00345a10,upstream,1,0
0x00359150,,-,1000000000,0
0x00359160,,-,1000000000,0
0x00359170,,-,1000000000,0
0x00359180,,-,1000000000,0
0x00359190,,-,1000000000,0
0x003591a0,0x004ba240,upstream,1,0
0x00359200,,-,1000000000,0
0x00359210,,-,1000000000,0
0x00359220,,-,1000000000,0
0x00359260,0x0042bd70,upstream,1,0
0x00359460,0x004ba240,upstream,1,0
0x003594d0,0x0033c170,upstream,1,0
0x00359690,,-,1000000000,0
0x003596a0,,-,1000000000,0
0x003596b0,0x0042bd70,upstream,2,0
0x003597d0,,-,1000000000,0
0x003597f0,,-,1000000000,0
0x00359830,0x0042bd70,upstream,1,0
0x00359950,0x0033c1b0,upstream,2,0
0x00359a50,0x0033c3b0,upstream,1,0
0x00359cb0,,-,1000000000,0
0x00359d20,0x0033c1b0,upstream,1,0
0x0035a2c0,,-,1000000000,0
0x0035a340,0x0033c170,upstream,2,0
0x0035a470,,-,1000000000,0
0x0035a4f0,,-,1000000000,0
0x0035a590,,-,1000000000,0
0x0035a5d0,,-,1000000000,0
0x0035a610,0x004287e0,upstream,7,1
0x0035a660,0x0043b320,upstream,1,0
0x0035a750,,-,1000000000,0
0x0035a770,0x004287e0,upstream,7,0
0x0035a800,0x0033c170,upstream,2,0
0x0035a8d0,0x0033c3b0,upstream,2,1
0x0035aa40,,-,1000000000,1
0x0035aae0,,-,1000000000,0
0x0035ab90,0x0033c3b0,upstream,1,0
0x0035ac50,,-,1000000000,1
0x0035acd0,,-,1000000000,0
0x0035ad30,0x004287e0,upstream,6,1
0x0035ad90,0x0033c3b0,upstream,2,0
0x0035aef0,,-,1000000000,0
0x0035af20,,-,1000000000,0
0x0035af50,0x003fad18,upstream,3,0
0x0035afa0,0x003fad18,upstream,2,0
0x0035b0e0,,-,1000000000,0
0x0035b120,0x003fad18,upstream,3,0
0x0035b160,0x0033c3b0,upstream,2,0
0x0035b2b0,0x0033c170,upstream,1,0
0x0035b360,,-,1000000000,0
0x0035b3e0,0x003fad18,upstream,2,0
0x0035b460,,-,1000000000,0
0x0035b4f0,,-,1000000000,0
0x0035b550,,-,1000000000,0
0x0035b5b0,0x0033c3b0,upstream,1,0
0x0035b6e0,,-,1000000000,0
0x0035b710,,-,1000000000,0
0x0035b760,,-,1000000000,0
0x0035b7b0,0x0033c3b0,upstream,1,0
0x0035b830,,-,1000000000,0
0x0035b940,0x0033c3b0,upstream,1,0
0x0035bbd0,,-,1000000000,0
0x0035bc10,,-,1000000000,0
0x0035bc40,,-,1000000000,0
0x0035bc90,0x0042bd70,upstream,2,1
0x0035bd00,,-,1000000000,0
0x0035bda0,,-,1000000000,0
0x0035bde0,,-,1000000000,0
0x0035bdf0,,-,1000000000,0
0x0035be10,,-,1000000000,0
0x0035be90,,-,1000000000,0
0x0035bfa0,,-,1000000000,0
0x0035c020,,-,1000000000,0
0x0035c180,,-,1000000000,0
0x0035c2b0,0x0033c3b0,upstream,1,0
0x0035c340,0x0033c3b0,upstream,1,0
0x0035c3f0,,-,1000000000,0
0x0035c430,,-,1000000000,1
0x0035c440,0x0042bd70,upstream,2,0
0x0035c600,0x0042bd70,upstream,2,0
0x0035c830,0x003fad18,upstream,1,0
0x0035ccc0,,-,1000000000,0
0x0035ce20,,-,1000000000,0
0x0035cf30,0x0033c3b0,upstream,1,0
0x0035cfb0,0x0042bd70,upstream,2,0
0x0035d170,0x0033c3b0,upstream,1,0
0x0035d250,,-,1000000000,0
0x0035d2c0,0x0033c1b0,upstream,1,0
0x0035d470,,-,1000000000,0
0x0035d590,0x0033c3b0,upstream,1,0
0x0035d640,,-,1000000000,0
0x0035d680,,-,1000000000,0
0x0035d730,,-,1000000000,0
0x0035d770,,-,1000000000,0
0x0035d820,0x0042bd70,upstream,2,0
0x0035da30,0x0042bd70,upstream,2,0
0x0035dcb0,,-,1000000000,0
0x0035e110,,-,1000000000,0
0x0035e230,0x0033c3b0,upstream,1,0
0x0035e2e0,,-,1000000000,0
0x0035e3b0,,-,1000000000,0
0x0035e4f0,0x0033c3b0,upstream,1,0
0x0035e580,0x0033c1b0,upstream,1,0
0x0035e6f0,0x004ba240,upstream,1,0
0x0035e750,,-,1000000000,0
0x0035e760,0x0033c3b0,upstream,1,0
0x0035e7f0,0x0033c3b0,upstream,1,0
0x0035e950,0x0033c3b0,upstream,1,0
0x0035ea40,0x00345a10,upstream,1,0
0x0035ebe0,,-,1000000000,0
0x0035ebf0,0x0033c170,upstream,2,0
0x0035ed80,0x00345a10,upstream,2,0
0x0035ee80,,-,1000000000,0
0x0035ee90,,-,1000000000,0
0x0035eed0,,-,1000000000,0
0x0035ef40,0x0042bd70,upstream,2,0
0x0035eff0,,-,1000000000,0
0x0035f070,,-,1000000000,0
0x0035f0e0,0x0033c170,upstream,1,0
0x0035f2a0,,-,1000000000,0
0x0035f2b0,,-,1000000000,0
0x0035f2c0,0x0033c170,upstream,1,0
0x0035f340,,-,1000000000,0
0x0035f350,,-,1000000000,0
0x0035f370,0x0042bd70,upstream,1,0
0x0035f490,,-,1000000000,0
0x0035f610,,-,1000000000,0
0x0035f680,0x00345a10,upstream,1,0
0x0035f6d0,,-,1000000000,0
0x0035f730,0x00345a10,upstream,2,0
0x0035f7f0,0x00345a10,upstream,1,0
0x0035fa80,,-,1000000000,0
0x0035fa90,0x0042bd70,upstream,3,0
0x0035fba0,0x003fad18,upstream,1,0
0x0035fe20,0x0033c1b0,upstream,1,0
0x003600a0,0x0033c3b0,upstream,1,0
0x00360110,0x0042bd70,upstream,2,0
0x00360470,,-,1000000000,0
0x00360510,0x0033c3b0,upstream,1,0
0x00360600,0x004ba240,upstream,1,0
0x00360660,0x0042bd70,upstream,2,0
0x00360df0,,-,1000000000,0
0x00360e20,0x0043b320,upstream,2,0
0x003618d0,,-,1000000000,0
0x00361980,0x0033c170,upstream,1,0
0x00361b30,,-,1000000000,0
0x00361b50,,-,1000000000,0
0x00361b70,0x0033c170,upstream,1,0
0x00361c50,0x0042bd70,upstream,1,0
0x00361f40,,-,1000000000,0
0x00361f50,,-,1000000000,0
0x00361fb0,,-,1000000000,0
0x00361ff0,0x0042bd70,upstream,1,0
0x003621a0,0x0042bd70,upstream,2,0
0x00362350,0x0033c120,upstream,1,0
0x00362580,,-,1000000000,0
0x003626a0,,-,1000000000,0
0x00362920,,-,1000000000,0
0x00362970,0x0042bd70,upstream,1,0
0x00362b60,,-,1000000000,0
0x00362b80,,-,1000000000,0
0x00362bc0,,-,1000000000,0
0x00362bd0,,-,1000000000,0
0x00362be0,,-,1000000000,0
0x00362c30,,-,1000000000,0
0x00362f60,0x0042bd70,upstream,1,0
0x00363910,0x0042bd70,upstream,1,0
0x00363b70,,-,1000000000,0
0x00363b90,0x0042bd70,upstream,3,0
0x00363c90,0x0033c1b0,upstream,1,0
0x00363e40,0x0033c3b0,upstream,1,0
0x00363ea0,0x0033c3b0,upstream,1,0
0x00363ef0,0x0033c3b0,upstream,1,0
0x00363f60,0x0042bd70,upstream,3,0
0x00363fd0,0x0033c1b0,upstream,1,0
0x00364120,0x0033c3b0,upstream,1,0
0x00364190,0x0042bd70,upstream,3,0
0x00364270,0x0033c1b0,upstream,2,0
0x00364370,,-,1000000000,0
0x00364410,0x0033c1b0,upstream,1,0
0x00364590,0x0033c3b0,upstream,1,0
0x00364600,,-,1000000000,0
0x00364620,0x0042bd70,upstream,2,0
0x00364820,0x0042bd70,upstream,2,0
0x00364a90,0x0033c3b0,upstream,1,0
0x00364b40,,-,1000000000,0
0x00364f70,,-,1000000000,0
0x00365080,,-,1000000000,0
0x003651b0,0x0033c3b0,upstream,1,0
0x00365250,0x00345a10,upstream,1,0
0x00365450,,-,1000000000,0
0x00365480,0x0042bd70,upstream,3,0
0x00365500,0x0033c1b0,upstream,1,0
0x00365660,0x0033c3b0,upstream,1,0
0x003656d0,0x0042bd70,upstream,3,0
0x003657f0,0x0033c1b0,upstream,2,0
0x00365a20,0x0033c1b0,upstream,1,0
0x00365d10,0x0033c3b0,upstream,1,0
0x00365d80,,-,1000000000,0
0x00365f60,0x00345a10,upstream,2,0
0x00365fa0,0x0042bd70,upstream,4,0
0x00365ff0,0x0042bd70,upstream,3,0
0x003660d0,,-,1000000000,0
0x003660e0,,-,1000000000,0
0x00366100,0x00345a10,upstream,1,0
0x00366510,0x00345a10,upstream,1,0
0x00366820,,-,1000000000,0
0x00366840,,-,1000000000,0
0x00366c10,,-,1000000000,0
0x00366f00,0x0042bd70,upstream,2,0
0x00367010,,-,1000000000,0
0x00367020,,-,1000000000,0
0x00367030,0x00345a10,upstream,1,0
0x003671c0,,-,1000000000,0
0x00367440,,-,1000000000,0
0x003674c0,0x0042bd70,upstream,1,1
0x003678b0,,-,1000000000,0
0x003678d0,,-,1000000000,0
0x003678e0,0x0042bd70,upstream,2,0
0x00367960,0x004ba240,upstream,1,0
0x003679d0,,-,1000000000,0
0x00367b10,,-,1000000000,0
0x00367d80,,-,1000000000,0
0x00367da0,,-,1000000000,0
0x00367dc0,,-,1000000000,0
0x00368070,,-,1000000000,0
0x003680a0,,-,1000000000,0
0x00368150,,-,1000000000,0
0x00368250,0x0042bd70,upstream,1,0
0x00368710,,-,1000000000,0
0x00368720,,-,1000000000,0
0x00368740,,-,1000000000,0
0x00368750,,-,1000000000,0
0x003687a0,0x0033c1b0,upstream,1,0
0x00368830,,-,1000000000,0
0x003688b0,,-,1000000000,0
0x003688c0,0x0033c170,upstream,1,0
0x00368990,0x0033c1b0,upstream,1,0
0x00368ca0,0x0033c3b0,upstream,1,0
0x00368d20,0x0033c3b0,upstream,1,0
0x00368d90,,-,1000000000,0
0x00368e10,0x0033c3b0,upstream,2,0
0x00368ef0,0x0033c1b0,upstream,1,0
0x00369040,,-,1000000000,0
0x003690c0,0x0033c3b0,upstream,2,0
0x003691a0,0x0033c1b0,upstream,1,0
0x00369310,,-,1000000000,0
0x00369390,0x0033c170,upstream,2,0
0x00369480,0x0033c3b0,upstream,1,0
0x003694f0,0x0033c1b0,upstream,1,0
0x00369740,,-,1000000000,0
0x003697c0,0x0033c3b0,upstream,1,0
0x003698d0,0x0033c1b0,upstream,1,0
0x00369c20,,-,1000000000,0
0x00369c30,,-,1000000000,0
0x00369c50,,-,1000000000,0
0x00369c60,0x0033c1b0,upstream,1,0
0x0036a050,,-,1000000000,0
0x0036a080,,-,1000000000,0
0x0036a0b0,0x0033c1b0,upstream,2,0
0x0036a280,,-,1000000000,0
0x0036a290,,-,1000000000,0
0x0036a3c0,0x0033c3b0,upstream,1,0
0x0036a5a0,,-,1000000000,0
0x0036a670,0x0033c1b0,upstream,1,0
0x0036a7c0,,-,1000000000,0
0x0036a7d0,0x004ba240,upstream,1,0
0x0036a830,0x004ba240,upstream,1,0
0x0036a890,0x0033c3b0,upstream,1,0
0x0036a910,0x0033c3b0,upstream,1,0
0x0036aa90,0x0033c3b0,upstream,1,0
0x0036ac10,,-,1000000000,0
0x0036ac20,0x0033c3b0,upstream,2,0
0x0036ac80,0x0033c170,upstream,2,0
0x0036acf0,0x0042bd70,upstream,2,0
0x0036adf0,,-,1000000000,0
0x0036ae50,,-,1000000000,0
0x0036aed0,,-,1000000000,0
0x0036afc0,0x0042bd70,upstream,1,0
0x0036b240,0x004ba240,upstream,2,0
0x0036b300,0x0033c3b0,upstream,1,0
0x0036b370,0x004ba240,upstream,1,0
0x0036b3e0,0x004ba240,upstream,1,0
0x0036b440,,-,1000000000,0
0x0036b460,0x004ba240,upstream,1,0
0x0036b4d0,0x0033c170,upstream,1,0
0x0036b690,,-,1000000000,0
