address,name,status,arg,label_a,label_b,prov_a,prov_b,via,kind
0x0017c880,0x0017c880,stub_code,a1,int,Unknown_a1_14,DIRECT,CALL_PROPAGATED,0x0017c530->0x0017c880,hard
0x0015d9c0,0x0015d9c0,,a0,Unknown_a0_14,int,CALL_PROPAGATED,CALL_PROPAGATED,0x0017c530->0x0015d9c0,hard
0x0015d9c0,0x0015d9c0,,a1,int,Unknown_a1_14,CALL_PROPAGATED,CALL_PROPAGATED,0x0017c530->0x0015d9c0,hard
0x0015da80,0x0015da80,,a0,ptr,int,HEURISTIC,CALL_PROPAGATED,0x0017c530->0x0015da80,ptr_int
0x0015da80,0x0015da80,,a1,int,Unknown_a1_14,CALL_PROPAGATED,CALL_PROPAGATED,0x0017c530->0x0015da80,hard
0x00181910,0x00181910,,a1,int,Unknown_a1_14,CALL_PROPAGATED,CALL_PROPAGATED,0x0017c530->0x00181910,hard
0x0017c860,0x0017c860,,a1,Unknown_a1_14,int,CALL_PROPAGATED,CALL_PROPAGATED,0x0017cbe0->0x0017c860,hard
0x0017c850,0x0017c850,,a1,Unknown_a1_14,int,CALL_PROPAGATED,CALL_PROPAGATED,0x0017cbe0->0x0017c850,hard
0x0017e750,0x0017e750,stub_code,a0,int,Unknown_a0_14_1c,DIRECT,CALL_PROPAGATED,0x0017e2e0->0x0017e750,hard
0x0017e3d0,0x0017e3d0,stub_code,a0,int,Unknown_a0_14_1c,DIRECT,CALL_PROPAGATED,0x0017e2e0->0x0017e3d0,hard
0x00181910,0x00181910,,a0,ptr,int,HEURISTIC,CALL_PROPAGATED,0x0017f560->0x00181910,ptr_int
0x00169eb0,0x00169eb0,stub_code,a0,Unknown_a0_170,Unknown_a0_1c,DIRECT,CALL_PROPAGATED,0x00181540->0x00169eb0,hard
0x00134e50,0x00134e50,,a2,Unknown_a0_38,Unknown_a0_54,CALL_PROPAGATED,CALL_PROPAGATED,0x001819e0->0x00134e50,hard
0x001329d0,0x001329d0,,a2,Unknown_a0_0,Unknown_a0_54,CALL_PROPAGATED,CALL_PROPAGATED,0x001819e0->0x001329d0,hard
0x001329d0,0x001329d0,,a3,Unknown_a0_0,Unknown_a0_54,CALL_PROPAGATED,CALL_PROPAGATED,0x001819e0->0x001329d0,hard
0x00169eb0,0x00169eb0,stub_code,a2,int,Unknown_a0_54,DIRECT,CALL_PROPAGATED,0x001819e0->0x00169eb0,hard
0x00169eb0,0x00169eb0,stub_code,a3,int,Unknown_a0_54,DIRECT,CALL_PROPAGATED,0x001819e0->0x00169eb0,hard
0x0016ab70,0x0016ab70,stub_code,a2,int,Unknown_a0_54,DIRECT,CALL_PROPAGATED,0x001819e0->0x0016ab70,hard
0x0016ab70,0x0016ab70,stub_code,a3,int,Unknown_a0_54,DIRECT,CALL_PROPAGATED,0x001819e0->0x0016ab70,hard
0x00181670,0x00181670,stub_code,a2,int,Unknown_a0_54,DIRECT,CALL_PROPAGATED,0x00181c70->0x00181670,hard
0x00181670,0x00181670,stub_code,a3,int,Unknown_a0_54,DIRECT,CALL_PROPAGATED,0x00181c70->0x00181670,hard
0x0017c860,0x0017c860,,a2,int,Unknown_a0_54,CALL_PROPAGATED,CALL_PROPAGATED,0x00181c70->0x0017c860,hard
0x0017c860,0x0017c860,,a3,int,Unknown_a0_54,CALL_PROPAGATED,CALL_PROPAGATED,0x00181c70->0x0017c860,hard
0x0017c850,0x0017c850,,a2,int,Unknown_a0_54,CALL_PROPAGATED,CALL_PROPAGATED,0x00181c70->0x0017c850,hard
0x0017c850,0x0017c850,,a3,int,Unknown_a0_54,CALL_PROPAGATED,CALL_PROPAGATED,0x00181c70->0x0017c850,hard
0x0017d780,0x0017d780,,a2,int,Unknown_a0_54,CALL_PROPAGATED,CALL_PROPAGATED,0x00181c70->0x0017d780,hard
0x0017d780,0x0017d780,,a3,int,Unknown_a0_54,CALL_PROPAGATED,CALL_PROPAGATED,0x00181c70->0x0017d780,hard
0x0017c800,0x0017c800,stub_code,a2,int,Unknown_a0_54,DIRECT,CALL_PROPAGATED,0x00181c70->0x0017c800,hard
0x0017c800,0x0017c800,stub_code,a3,int,Unknown_a0_54,DIRECT,CALL_PROPAGATED,0x00181c70->0x0017c800,hard
0x0017d7a0,0x0017d7a0,stub_code,a2,int,Unknown_a0_54,DIRECT,CALL_PROPAGATED,0x00181c70->0x0017d7a0,hard
0x0017d7a0,0x0017d7a0,stub_code,a3,int,Unknown_a0_54,DIRECT,CALL_PROPAGATED,0x00181c70->0x0017d7a0,hard
0x00181c70,0x00181c70,stub_code,a0,Unknown_a0_54,int,DIRECT,CALL_PROPAGATED,0x00182160->0x00181c70,hard
0x001819e0,0x001819e0,stub_code,a0,Unknown_a0_54,int,DIRECT,CALL_PROPAGATED,0x00182160->0x001819e0,hard
0x00128060,0x00128060,,a0,Unknown_a0_7c,Unknown_a0_4,CALL_PROPAGATED,CALL_PROPAGATED,0x001822e0->0x00128060,hard
0x001d70a0,0x001d70a0,stub_code,a3,int,ptr,DIRECT,CALL_PROPAGATED,0x00182d50->0x001d70a0,ptr_int
0x00513210,0x00513210,,a0,Unknown_a0_1c,int,CALL_PROPAGATED,CALL_PROPAGATED,0x001837b0->0x00513210,hard
0x0028afe0,0x0028afe0,stub_code,a0,int,Unknown_a0_0_4_8_c_10_14_18_1c_3c,DIRECT,CALL_PROPAGATED,0x00183a30->0x0028afe0,hard
0x00512ee0,0x00512ee0,stub_code,a0,Unknown_a0_0_4c,Unknown_a0_0_4_8_c_10_14_18_1c_3c,DIRECT,CALL_PROPAGATED,0x00183a30->0x00512ee0,hard
0x004f2210,0x004f2210,stub_code,a2,int,Unknown_a0_0_4_8_c_10_14_18_1c_3c,DIRECT,CALL_PROPAGATED,0x00183a30->0x004f2210,hard
0x001840c0,0x001840c0,stub_code,a0,Unknown_a0_8_c,int,DIRECT,CALL_PROPAGATED,0x00183fe0->0x001840c0,hard
0x00429068,0x00429068,,a0,int,Unknown_a0_8_c,CALL_PROPAGATED,CALL_PROPAGATED,0x001840c0->0x00429068,hard
0x00428df8,0x00428df8,,a0,Unknown_a1_0,Unknown_a0_8_c,CALL_PROPAGATED,CALL_PROPAGATED,0x001840c0->0x00428df8,hard
0x001892e0,0x001892e0,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00184180->0x001892e0,ptr_int
0x00188950,0x00188950,stub_code,a0,int,Unknown_a0_34,DIRECT,CALL_PROPAGATED,0x00184570->0x00188950,hard
0x001889a0,0x001889a0,stub_code,a0,int,Unknown_a0_34,DIRECT,CALL_PROPAGATED,0x00184670->0x001889a0,hard
0x0018a100,0x0018a100,stub_code,a0,Unknown_a0_0_c_20,Unknown_a0_34,DIRECT,CALL_PROPAGATED,0x00184670->0x0018a100,hard
0x0018cb60,0x0018cb60,stub_code,a0,int,Unknown_a0_38,DIRECT,CALL_PROPAGATED,0x00185120->0x0018cb60,hard
0x0018ccb0,0x0018ccb0,stub_code,a0,int,Unknown_a0_38,DIRECT,CALL_PROPAGATED,0x001851a0->0x0018ccb0,hard
0x0042f3a0,0x0042f3a0,,a0,Unknown_a0_8_c,int,CALL_PROPAGATED,CALL_PROPAGATED,0x001863c0->0x0042f3a0,hard
0x004287e0,0x004287e0,,a2,ptr,int,RETURN_PROPAGATED,CALL_PROPAGATED,0x001865c0->0x004287e0,ptr_int
0x0012f4d0,0x0012f4d0,,a3,int,Unknown_a0_ac,CALL_PROPAGATED,CALL_PROPAGATED,0x00186680->0x0012f4d0,hard
0x00118e60,0x00118e60,,a3,int,Unknown_a0_ac,CALL_PROPAGATED,CALL_PROPAGATED,0x00186680->0x00118e60,hard
0x00189dd0,0x00189dd0,stub_code,a0,Unknown_a0_4,Unknown_a0_8,DIRECT,CALL_PROPAGATED,0x00186710->0x00189dd0,hard
0x0018af00,0x0018af00,stub_code,a0,Unknown_a0_24,Unknown_a0_8,DIRECT,CALL_PROPAGATED,0x00186710->0x0018af00,hard
0x0042f3a0,0x0042f3a0,,a0,Unknown_a0_8_c,Unknown_a0_8,CALL_PROPAGATED,CALL_PROPAGATED,0x00186710->0x0042f3a0,hard
0x001329d0,0x001329d0,,a2,Unknown_a0_0,int,CALL_PROPAGATED,CALL_PROPAGATED,0x00186890->0x001329d0,hard
0x00428c50,FUN_00428c50,real_c,a0,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x00186db0->0x00428c50,ptr_int
0x00134ec0,FUN_00134ec0,real_logic,a2,int,ptr,CALL_PROPAGATED,RETURN_PROPAGATED,0x00429068->0x00134ec0,ptr_int
0x00428c50,FUN_00428c50,real_c,a2,int,ptr,DIRECT,RETURN_PROPAGATED,0x00429068->0x00428c50,ptr_int
0x0023c630,0x0023c630,stub_code,a2,int,ptr,DIRECT,RETURN_PROPAGATED,0x00429068->0x0023c630,ptr_int
0x00429068,0x00429068,,a2,int,ptr,CALL_PROPAGATED,RETURN_PROPAGATED,0x00429068->0x00429068,ptr_int
0x001b0d50,0x001b0d50,stub_code,a2,int,ptr,DIRECT,RETURN_PROPAGATED,0x00429068->0x001b0d50,ptr_int
0x001b0d50,0x001b0d50,stub_code,a0,int,Unknown_a0_8_34,DIRECT,CALL_PROPAGATED,0x001874d0->0x001b0d50,hard
0x00187e40,0x00187e40,stub_code,a0,Unknown_a0_8,int,DIRECT,CALL_PROPAGATED,0x00187d30->0x00187e40,hard
0x00187e40,0x00187e40,stub_code,a3,int,Unknown_a3_0,DIRECT,CALL_PROPAGATED,0x00187d30->0x00187e40,hard
0x00189cf0,FUN_00189cf0,pseudo_stub,a3,int,Unknown_a3_0,DIRECT,CALL_PROPAGATED,0x00187d30->0x00189cf0,hard
0x0018ae20,FUN_0018ae20,pseudo_stub,a1,int,Unknown_a3_0,DIRECT,CALL_PROPAGATED,0x00187d30->0x0018ae20,hard
0x0018ae20,FUN_0018ae20,pseudo_stub,a2,Unknown_a2_0,int,DIRECT,CALL_PROPAGATED,0x00187d30->0x0018ae20,hard
0x00189900,0x00189900,stub_code,a0,int,Unknown_a0_8,DIRECT,CALL_PROPAGATED,0x00187e40->0x00189900,hard
0x00189900,0x00189900,stub_code,a1,int,Unknown_a0_8,DIRECT,CALL_PROPAGATED,0x00187e40->0x00189900,hard
0x00189d90,0x00189d90,stub_code,a0,Unknown_a0_4,Unknown_a0_8,DIRECT,CALL_PROPAGATED,0x001886f0->0x00189d90,hard
0x00188fc0,0x00188fc0,stub_code,a0,Unknown_a0_0_8,Unknown_a0_0_8_c,DIRECT,CALL_PROPAGATED,0x00189720->0x00188fc0,hard
0x00189090,0x00189090,,a1,int,ptr,CALL_PROPAGATED,RETURN_PROPAGATED,0x00189090->0x00189090,ptr_int
0x001891b0,0x001891b0,,a1,Unknown_a1_0,int,CALL_PROPAGATED,CALL_PROPAGATED,0x00189d90->0x001891b0,hard
0x001891d0,0x001891d0,,a0,Unknown_a0_0_8,Unknown_a0_4,CALL_PROPAGATED,CALL_PROPAGATED,0x00189dd0->0x001891d0,hard
0x0026daf0,0x0026daf0,stub_code,a2,int,ptr,DIRECT,RETURN_PROPAGATED,0x0026d4a0->0x0026daf0,ptr_int
0x0026d4a0,0x0026d4a0,stub_code,a2,int,ptr,DIRECT,RETURN_PROPAGATED,0x0026d4a0->0x0026d4a0,ptr_int
0x0026daf0,0x0026daf0,stub_code,a1,int,ptr,DIRECT,RETURN_PROPAGATED,0x00188fc0->0x0026daf0,ptr_int
0x001891b0,0x001891b0,,a0,Unknown_a0_4,Unknown_a0_24,CALL_PROPAGATED,CALL_PROPAGATED,0x0018aee0->0x001891b0,hard
0x001891d0,0x001891d0,,a0,Unknown_a0_0_8,Unknown_a0_24,CALL_PROPAGATED,CALL_PROPAGATED,0x0018af00->0x001891d0,hard
0x0018b1f0,0x0018b1f0,stub_code,a0,Unknown_a0_8,int,DIRECT,CALL_PROPAGATED,0x0018b120->0x0018b1f0,hard
0x001890e0,0x001890e0,,a2,int,ptr,CALL_PROPAGATED,RETURN_PROPAGATED,0x0020e5d0->0x001890e0,ptr_int
0x0026daf0,0x0026daf0,stub_code,a3,int,ptr,DIRECT,RETURN_PROPAGATED,0x0026d320->0x0026daf0,ptr_int
0x0026d4a0,0x0026d4a0,stub_code,a3,int,ptr,DIRECT,RETURN_PROPAGATED,0x0026daf0->0x0026d4a0,ptr_int
0x0026d230,0x0026d230,stub_code,a3,int,ptr,DIRECT,RETURN_PROPAGATED,0x0026daf0->0x0026d230,ptr_int
0x0018b4d0,0x0018b4d0,,a2,int,ptr,CALL_PROPAGATED,RETURN_PROPAGATED,0x0026d320->0x0018b4d0,ptr_int
0x0018b4d0,0x0018b4d0,,a3,int,ptr,CALL_PROPAGATED,RETURN_PROPAGATED,0x0026daf0->0x0018b4d0,ptr_int
0x0018b620,0x0018b620,stub_code,a0,int,Unknown_a0_0_2c,DIRECT,CALL_PROPAGATED,0x0018b580->0x0018b620,hard
0x0026d960,FUN_0026d960,real_c,a2,int,ptr,DIRECT,RETURN_PROPAGATED,0x0010f760->0x0026d960,ptr_int
0x00183fe0,0x00183fe0,stub_code,a2,int,ptr,DIRECT,RETURN_PROPAGATED,0x0010f760->0x00183fe0,ptr_int
0x0026d3e0,0x0026d3e0,,a2,int,ptr,CALL_PROPAGATED,RETURN_PROPAGATED,0x0010f760->0x0026d3e0,ptr_int
0x0026e060,FUN_0026e060,real_c,a2,int,ptr,DIRECT,RETURN_PROPAGATED,0x0010f760->0x0026e060,ptr_int
0x001881c0,0x001881c0,,a0,int,ptr,HEURISTIC,CALL_PROPAGATED,0x0018bb20->0x001881c0,ptr_int
0x0018bf70,0x0018bf70,stub_code,a0,Unknown_a0_0_4_8_9,Unknown_a0_0_1c,DIRECT,CALL_PROPAGATED,0x0018bd40->0x0018bf70,hard
0x0018c2a0,0x0018c2a0,stub_code,a0,int,Unknown_a0_0_2c,DIRECT,CALL_PROPAGATED,0x0018c090->0x0018c2a0,hard
0x001891b0,0x001891b0,,a0,Unknown_a0_4,Unknown_a0_c,CALL_PROPAGATED,CALL_PROPAGATED,0x0018c4b0->0x001891b0,hard
0x0026d960,FUN_0026d960,real_c,a1,int,ptr,DIRECT,RETURN_PROPAGATED,0x00188fc0->0x0026d960,ptr_int
0x00184030,0x00184030,stub_code,a1,int,ptr,DIRECT,RETURN_PROPAGATED,0x00188fc0->0x00184030,ptr_int
0x0026ddc0,0x0026ddc0,stub_code,a1,int,ptr,DIRECT,RETURN_PROPAGATED,0x00188fc0->0x0026ddc0,ptr_int
0x0018c570,0x0018c570,stub_code,a2,int,ptr,DIRECT,RETURN_PROPAGATED,0x0010f760->0x0018c570,ptr_int
0x0026d6f0,0x0026d6f0,stub_code,a2,int,ptr,DIRECT,RETURN_PROPAGATED,0x0010f760->0x0026d6f0,ptr_int
0x0018d5f0,0x0018d5f0,stub_code,a0,Unknown_a0_18,int,DIRECT,CALL_PROPAGATED,0x0018cb10->0x0018d5f0,hard
0x0018b9f0,0x0018b9f0,stub_code,a0,Unknown_a0_14,int,DIRECT,CALL_PROPAGATED,0x0018ccb0->0x0018b9f0,hard
0x00185040,0x00185040,,a1,ptr,int,RETURN_PROPAGATED,CALL_PROPAGATED,0x0018ccb0->0x00185040,ptr_int
0x0042f3a0,0x0042f3a0,,a0,Unknown_a0_8_c,Unknown_a0_18,CALL_PROPAGATED,CALL_PROPAGATED,0x0018d5f0->0x0042f3a0,hard
0x0018e3e0,0x0018e3e0,stub_code,a0,Unknown_a0_0_4_8_9,Unknown_a0_0_1c,DIRECT,CALL_PROPAGATED,0x0018dff0->0x0018e3e0,hard
0x0018e700,0x0018e700,stub_code,a0,Unknown_a0_0_4_8_9,Unknown_a0_0_1c,DIRECT,CALL_PROPAGATED,0x0018e530->0x0018e700,hard
0x00185b80,0x00185b80,stub_code,a2,int,ptr,DIRECT,CALL_PROPAGATED,0x0018f100->0x00185b80,ptr_int
0x0018f520,0x0018f520,,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x0018f460->0x0018f520,ptr_int
0x0018f520,0x0018f520,,a3,ptr,int,HEURISTIC,CALL_PROPAGATED,0x0018f460->0x0018f520,ptr_int
0x0033adc0,0x0033adc0,stub_code,a0,Unknown_a0_0_2c_94,int,DIRECT,CALL_PROPAGATED,0x0018fe40->0x0033adc0,hard
0x00337480,0x00337480,,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x0018fed0->0x00337480,ptr_int
0x0013dd40,0x0013dd40,,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x0018fed0->0x0013dd40,ptr_int
0x00136050,0x00136050,stub_code,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x0018fed0->0x00136050,ptr_int
0x00136160,0x00136160,,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00190670->0x00136160,ptr_int
0x00136110,FUN_00136110,real_logic,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00190670->0x00136110,ptr_int
0x004ba960,0x004ba960,,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00190f60->0x004ba960,ptr_int
0x004ba960,0x004ba960,,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00190f60->0x004ba960,ptr_int
0x004ba960,0x004ba960,,a3,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00190f60->0x004ba960,ptr_int
0x004ba920,0x004ba920,,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00190f60->0x004ba920,ptr_int
0x004ba920,0x004ba920,,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00190f60->0x004ba920,ptr_int
0x004ba920,0x004ba920,,a3,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00190f60->0x004ba920,ptr_int
0x00190f60,0x00190f60,stub_code,a0,Unknown_a0_3e0,Unknown_a0_38,DIRECT,CALL_PROPAGATED,0x001911b0->0x00190f60,hard
0x001c2010,0x001c2010,,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00191f60->0x001c2010,ptr_int
0x001c2010,0x001c2010,,a3,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00191f60->0x001c2010,ptr_int
0x0015d3b0,0x0015d3b0,,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00192220->0x0015d3b0,ptr_int
0x0028b3f0,FUN_0028b3f0,real_logic,a2,Unknown_a2_0_4_8,int,DIRECT,CALL_PROPAGATED,0x00192650->0x0028b3f0,hard
0x00197b50,0x00197b50,,a0,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00192840->0x00197b50,ptr_int
0x00197b50,0x00197b50,,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00192840->0x00197b50,ptr_int
0x0043b068,0x0043b068,,a0,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00192960->0x0043b068,ptr_int
0x0043b068,0x0043b068,,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00192960->0x0043b068,ptr_int
0x0043b068,0x0043b068,,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00192960->0x0043b068,ptr_int
0x0043b068,0x0043b068,,a3,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00192960->0x0043b068,ptr_int
0x00337480,0x00337480,,a1,Unknown_a0_0_2c,int,CALL_PROPAGATED,CALL_PROPAGATED,0x00192c80->0x00337480,hard
0x00136160,0x00136160,,a1,int,Unknown_a0_0_2c,CALL_PROPAGATED,CALL_PROPAGATED,0x00192c80->0x00136160,hard
0x00136050,0x00136050,stub_code,a1,int,Unknown_a0_0_2c,DIRECT,CALL_PROPAGATED,0x00192c80->0x00136050,hard
0x00190280,0x00190280,stub_code,a1,int,Unknown_a0_0_2c,DIRECT,CALL_PROPAGATED,0x00192c80->0x00190280,hard
0x001972a0,0x001972a0,stub_code,a1,int,Unknown_a0_0_2c,DIRECT,CALL_PROPAGATED,0x00192c80->0x001972a0,hard
0x001972a0,0x001972a0,stub_code,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00192c80->0x001972a0,ptr_int
0x0013dd40,0x0013dd40,,a1,Unknown_a0_0_2c,int,CALL_PROPAGATED,CALL_PROPAGATED,0x00192e80->0x0013dd40,hard
0x00195e50,0x00195e50,stub_code,a0,Unknown_a0_428,int,DIRECT,CALL_PROPAGATED,0x00192fc0->0x00195e50,hard
0x00196280,0x00196280,stub_code,a0,Unknown_a0_38_88,int,DIRECT,CALL_PROPAGATED,0x00192fc0->0x00196280,hard
0x00197d50,0x00197d50,stub_code,a0,Unknown_a0_428,int,DIRECT,CALL_PROPAGATED,0x00192fc0->0x00197d50,hard
0x001911b0,0x001911b0,stub_code,a0,Unknown_a0_38,Unknown_a0_402,DIRECT,CALL_PROPAGATED,0x001936b0->0x001911b0,hard
0x00195e50,0x00195e50,stub_code,a0,Unknown_a0_428,Unknown_a0_402,DIRECT,CALL_PROPAGATED,0x001936b0->0x00195e50,hard
0x00195900,0x00195900,stub_code,a0,Unknown_a0_4ec,Unknown_a0_402,DIRECT,CALL_PROPAGATED,0x001936b0->0x00195900,hard
0x00190350,0x00190350,,a1,Unknown_a0_0_2c,int,CALL_PROPAGATED,CALL_PROPAGATED,0x00194720->0x00190350,hard
0x001911b0,0x001911b0,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00194850->0x001911b0,ptr_int
0x00195e50,0x00195e50,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x00194850->0x00195e50,ptr_int
0x00190280,0x00190280,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x001949b0->0x00190280,ptr_int
0x00136050,0x00136050,stub_code,a1,int,ptr,DIRECT,CALL_PROPAGATED,0x001949b0->0x00136050,ptr_int
0x00197b90,0x00197b90,,a0,Unknown_a0_0_2c_94,int,CALL_PROPAGATED,CALL_PROPAGATED,0x00194bc0->0x00197b90,hard
0x00198900,0x00198900,,a0,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00194bc0->0x00198900,ptr_int
0x001911b0,0x001911b0,stub_code,a0,Unknown_a0_38,int,DIRECT,CALL_PROPAGATED,0x00194bc0->0x001911b0,hard
0x0043bc40,0x0043bc40,stub_code,a0,int,Unknown_a0_450,DIRECT,CALL_PROPAGATED,0x00194dd0->0x0043bc40,hard
0x0043af80,0x0043af80,,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00194fd0->0x0043af80,ptr_int
0x0043b320,0x0043b320,,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00194fd0->0x0043b320,ptr_int
0x001207f0,0x001207f0,,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00194fd0->0x001207f0,ptr_int
0x001207c0,FUN_001207c0,real_logic,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00194fd0->0x001207c0,ptr_int
0x001207b0,0x001207b0,,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00194fd0->0x001207b0,ptr_int
0x001206f0,FUN_001206f0,real_logic,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00194fd0->0x001206f0,ptr_int
0x001c1ff0,0x001c1ff0,,a0,Unknown_a0_88,Unknown_a0_38_88,CALL_PROPAGATED,CALL_PROPAGATED,0x00196280->0x001c1ff0,hard
0x0028afe0,0x0028afe0,stub_code,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x00196700->0x0028afe0,ptr_int
0x00136110,FUN_00136110,real_logic,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00197300->0x00136110,ptr_int
0x00136110,FUN_00136110,real_logic,a3,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00197300->0x00136110,ptr_int
0x0043bc40,0x0043bc40,stub_code,a0,int,Unknown_a0_428,DIRECT,CALL_PROPAGATED,0x00197d50->0x0043bc40,hard
0x00390f40,0x00390f40,stub_code,a0,int,Unknown_a1_58,DIRECT,CALL_PROPAGATED,0x00197e30->0x00390f40,hard
0x0015d3b0,0x0015d3b0,,a2,int,Unknown_a2_24,CALL_PROPAGATED,CALL_PROPAGATED,0x00198720->0x0015d3b0,hard
0x0015d610,0x0015d610,stub_code,a2,int,Unknown_a2_24,DIRECT,CALL_PROPAGATED,0x00198720->0x0015d610,hard
0x0028b320,0x0028b320,stub_code,a2,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x00198bf0->0x0028b320,ptr_int
0x0013d7d0,0x0013d7d0,stub_code,a1,ptr,int,STRUCT_FIELD,CALL_PROPAGATED,0x00199220->0x0013d7d0,ptr_int
0x0013d7d0,0x0013d7d0,stub_code,a2,int,Unknown_a0_0_2c,DIRECT,CALL_PROPAGATED,0x00199220->0x0013d7d0,hard
0x00190530,0x00190530,,a1,ptr,int,HEURISTIC,CALL_PROPAGATED,0x00199220->0x00190530,ptr_int
0x00190530,0x00190530,,a2,int,Unknown_a0_0_2c,CALL_PROPAGATED,CALL_PROPAGATED,0x00199220->0x00190530,hard
0x003975c0,0x003975c0,stub_code,a1,Unknown_a1_0,int,DIRECT,CALL_PROPAGATED,0x00199220->0x003975c0,hard
0x003975c0,0x003975c0,stub_code,a2,Unknown_a2_0_10,Unknown_a0_0_2c,DIRECT,CALL_PROPAGATED,0x00199220->0x003975c0,hard
0x00190370,FUN_00190370,real_c,a2,int,Unknown_a0_0_2c,DIRECT,CALL_PROPAGATED,0x00199220->0x00190370,hard
0x00190350,0x00190350,,a2,int,Unknown_a0_0_2c,CALL_PROPAGATED,CALL_PROPAGATED,0x00199220->0x00190350,hard
0x00190280,0x00190280,stub_code,a2,int,Unknown_a0_0_2c,CALL_PROPAGATED,CALL_PROPAGATED,0x00199220->0x00190280,hard
0x0010e770,0x0010e770,,a0,Unknown_a0_40,Unknown_a0_3a0,CALL_PROPAGATED,CALL_PROPAGATED,0x00199330->0x0010e770,hard
0x0010e780,FUN_0010e780,real_c,a0,Unknown_a0_0_4_8_10,Unknown_a0_3a0,DIRECT,CALL_PROPAGATED,0x00199330->0x0010e780,hard
0x001304f0,0x001304f0,stub_code,a0,int,Unknown_a0_3a0,DIRECT,CALL_PROPAGATED,0x00199330->0x001304f0,hard
0x001304f0,0x001304f0,stub_code,a1,int,Unknown_a1_10,DIRECT,CALL_PROPAGATED,0x00199330->0x001304f0,hard
0x0010ed00,0x0010ed00,,a0,Unknown_a0_c_10,Unknown_a0_3a0,CALL_PROPAGATED,CALL_PROPAGATED,0x00199c90->0x0010ed00,hard
0x0018fde0,0x0018fde0,,a2,ptr,int,HEURISTIC,CALL_PROPAGATED,0x0019d000->0x0018fde0,ptr_int
0x00136160,0x00136160,,a2,Unknown_a0_0_2c,int,CALL_PROPAGATED,CALL_PROPAGATED,0x0019d000->0x00136160,hard
0x00338700,0x00338700,stub_code,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x0019d450->0x00338700,ptr_int
0x0043bc40,0x0043bc40,stub_code,a0,int,Unknown_a0_3c,DIRECT,CALL_PROPAGATED,0x0019d780->0x0043bc40,hard
0x0043bc40,0x0043bc40,stub_code,a1,int,Unknown_a1_0_4_8,DIRECT,CALL_PROPAGATED,0x0019daf0->0x0043bc40,hard
0x0019daf0,0x0019daf0,stub_code,a0,int,Unknown_a0_38_b0,DIRECT,CALL_PROPAGATED,0x0019e280->0x0019daf0,hard
0x0019daf0,0x0019daf0,stub_code,a0,int,Unknown_a0_0_2c,DIRECT,CALL_PROPAGATED,0x0019f1f0->0x0019daf0,hard
0x0019daf0,0x0019daf0,stub_code,a1,Unknown_a1_0_4_8,Unknown_a0_0_2c,DIRECT,CALL_PROPAGATED,0x0019f1f0->0x0019daf0,hard
0x0019daf0,0x0019daf0,stub_code,a2,int,Unknown_a0_0_2c,DIRECT,CALL_PROPAGATED,0x0019f1f0->0x0019daf0,hard
0x0019daf0,0x0019daf0,stub_code,a0,int,ptr,DIRECT,CALL_PROPAGATED,0x0019f8e0->0x0019daf0,ptr_int
