address,name,module,status,arg,label,provenance,confidence,hops,vias
0x0034bd80,0x0034bd80,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034bd80,0x0034bd80,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034bd80,0x0034bd80,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034bf10,0x0034bf10,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034bf10,0x0034bf10,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034bf10,0x0034bf10,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034bf10,0x0034bf10,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034bf10,0x0034bf10,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034c0c0,0x0034c0c0,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c0c0,0x0034c0c0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c0c0,0x0034c0c0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034c0c0,0x0034c0c0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034c0c0,0x0034c0c0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x0034c160,0x0034c160,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c160,0x0034c160,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c160,0x0034c160,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034c160,0x0034c160,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034c160,0x0034c160,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034c1e0,0x0034c1e0,,stub_code,a0,int,DIRECT,0.50,1,-;0x00355d10->0x0034c1e0
0x0034c1e0,0x0034c1e0,,stub_code,a1,int,DIRECT,0.50,1,-;0x00355d10->0x0034c1e0
0x0034c1e0,0x0034c1e0,,stub_code,a2,int,DIRECT,0.50,1,-;0x00355d10->0x0034c1e0
0x0034c1e0,0x0034c1e0,,stub_code,a3,int,DIRECT,0.50,1,-;0x00355d10->0x0034c1e0
0x0034c1e0,0x0034c1e0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034c230,0x0034c230,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c230,0x0034c230,,stub_code,a1,int,DIRECT,0.50,1,-;0x00354cd0->0x0034c230
0x0034c230,0x0034c230,,stub_code,a2,int,DIRECT,0.50,1,-;0x00354cd0->0x0034c230
0x0034c230,0x0034c230,,stub_code,a3,int,DIRECT,0.50,1,-;0x00354cd0->0x0034c230
0x0034c230,0x0034c230,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034c2e0,0x0034c2e0,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c2e0,0x0034c2e0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c2e0,0x0034c2e0,,stub_code,a2,int,DIRECT,0.50,1,-;0x00358130->0x0034c2e0
0x0034c2e0,0x0034c2e0,,stub_code,a3,int,DIRECT,0.50,1,-;0x00358130->0x0034c2e0
0x0034c2e0,0x0034c2e0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x0034c370,0x0034c370,,stub_code,a0,Unknown_a0_0_c_10,DIRECT,0.95,0,-
0x0034c370,0x0034c370,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c370,0x0034c370,,stub_code,a2,int,DIRECT,0.50,1,-;0x00358130->0x0034c370
0x0034c370,0x0034c370,,stub_code,a3,int,CALL_PROPAGATED,0.42,1,0x00358130->0x0034c370
0x0034c370,0x0034c370,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x0034c400,0x0034c400,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c400,0x0034c400,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c400,0x0034c400,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034c400,0x0034c400,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034c400,0x0034c400,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034c4a0,0x0034c4a0,,,a0,ptr,HEURISTIC,0.40,0,0x00351300->0x0034c4a0
0x0034c4a0,0x0034c4a0,,,a1,ptr,HEURISTIC,0.40,0,0x00351300->0x0034c4a0
0x0034c4a0,0x0034c4a0,,,a2,int,CALL_PROPAGATED,0.42,2,0x00351300->0x0034c4a0
0x0034c4a0,0x0034c4a0,,,a3,int,CALL_PROPAGATED,0.42,2,0x00351300->0x0034c4a0
0x0034c4b0,0x0034c4b0,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c4b0,0x0034c4b0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c4b0,0x0034c4b0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034c4b0,0x0034c4b0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034c4b0,0x0034c4b0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034c530,0x0034c530,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c530,0x0034c530,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c530,0x0034c530,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034c530,0x0034c530,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034c530,0x0034c530,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034c5e0,0x0034c5e0,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c5e0,0x0034c5e0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c5e0,0x0034c5e0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034c5e0,0x0034c5e0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034c5e0,0x0034c5e0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x0034c680,0x0034c680,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c680,0x0034c680,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c680,0x0034c680,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034c680,0x0034c680,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034c680,0x0034c680,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034c700,0x0034c700,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c700,0x0034c700,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c700,0x0034c700,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034c700,0x0034c700,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034c700,0x0034c700,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034c770,0x0034c770,,,a0,ptr,RETURN_PROPAGATED,0.51,1,0x0033f800->0x0034c770
0x0034c770,0x0034c770,,,a1,ptr,HEURISTIC,0.40,0,0x00345ae0->0x0034c770
0x0034c770,0x0034c770,,,a2,ptr,RETURN_PROPAGATED,0.51,1,0x00345cc0->0x0034c770
0x0034c770,0x0034c770,,,a3,ptr,HEURISTIC,0.40,0,0x00345ae0->0x0034c770
0x0034c780,0x0034c780,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c780,0x0034c780,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c780,0x0034c780,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034c780,0x0034c780,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034c780,0x0034c780,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034c7f0,0x0034c7f0,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c7f0,0x0034c7f0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c7f0,0x0034c7f0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034c7f0,0x0034c7f0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034c7f0,0x0034c7f0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034c900,0x0034c900,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034c900,0x0034c900,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034c900,0x0034c900,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034c900,0x0034c900,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034c900,0x0034c900,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034ca80,0x0034ca80,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034ca80,0x0034ca80,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034ca80,0x0034ca80,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034ca80,0x0034ca80,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034ca80,0x0034ca80,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x0034cb20,0x0034cb20,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034cb20,0x0034cb20,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034cb20,0x0034cb20,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034cb20,0x0034cb20,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034cb20,0x0034cb20,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034cbb0,0x0034cbb0,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034cbb0,0x0034cbb0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034cbb0,0x0034cbb0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034cbb0,0x0034cbb0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034cbb0,0x0034cbb0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034cc20,0x0034cc20,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034cc20,0x0034cc20,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034cc20,0x0034cc20,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034cc20,0x0034cc20,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034cc20,0x0034cc20,,stub_code,ret,int,DIRECT,0.70,0,-
0x0034d030,0x0034d030,,stub_code,a0,Unknown_a0_8,DIRECT,0.75,0,-
0x0034d030,0x0034d030,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034d030,0x0034d030,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034d030,0x0034d030,,stub_code,a3,int,DIRECT,0.50,1,-;0x0034cc20->0x0034d030
0x0034d030,0x0034d030,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034d060,0x0034d060,,,a0,ptr,HEURISTIC,0.40,0,0x003c0830->0x0034d060
0x0034d060,0x0034d060,,,a1,int,HEURISTIC,0.40,0,0x003c0830->0x0034d060
0x0034d060,0x0034d060,,,a2,int,HEURISTIC,0.40,0,0x003c0830->0x0034d060
0x0034d060,0x0034d060,,,a3,int,HEURISTIC,0.40,0,0x003c0830->0x0034d060
0x0034d070,0x0034d070,,stub_code,a0,ptr,STRUCT_FIELD,0.55,0,-
0x0034d070,0x0034d070,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034d070,0x0034d070,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034d070,0x0034d070,,stub_code,a3,int,DIRECT,0.50,1,-;0x0034cc20->0x0034d070
0x0034d070,0x0034d070,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034d100,0x0034d100,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034d100,0x0034d100,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034d100,0x0034d100,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034d100,0x0034d100,,stub_code,a3,int,DIRECT,0.50,1,-;0x0034cc20->0x0034d100
0x0034d100,0x0034d100,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034d160,0x0034d160,,,a0,ptr,RETURN_PROPAGATED,0.51,1,0x0034d1e0->0x0034d160
0x0034d160,0x0034d160,,,a1,ptr,HEURISTIC,0.40,0,0x0034cc20->0x0034d160
0x0034d160,0x0034d160,,,a2,ptr,HEURISTIC,0.40,0,0x0034cc20->0x0034d160
0x0034d160,0x0034d160,,,a3,int,CALL_PROPAGATED,0.42,1,0x0034cc20->0x0034d160
0x0034d180,0x0034d180,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034d180,0x0034d180,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034d180,0x0034d180,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034d180,0x0034d180,,stub_code,a3,int,DIRECT,0.50,1,-;0x0034cc20->0x0034d180
0x0034d180,0x0034d180,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034d1e0,0x0034d1e0,,,a0,ptr,HEURISTIC,0.40,0,0x0034cc20->0x0034d1e0
0x0034d1e0,0x0034d1e0,,,a1,ptr,HEURISTIC,0.47,2,0x0034cc20->0x0034d1e0;0x003be580->0x0034d1e0
0x0034d1e0,0x0034d1e0,,,a2,int,CALL_PROPAGATED,0.42,2,0x003be580->0x0034d1e0
0x0034d1e0,0x0034d1e0,,,a3,int,CALL_PROPAGATED,0.42,3,0x0034cc20->0x0034d1e0;0x003be580->0x0034d1e0
0x0034d200,0x0034d200,,,a0,ptr,HEURISTIC,0.40,0,0x0034cc20->0x0034d200
0x0034d200,0x0034d200,,,a1,ptr,HEURISTIC,0.40,0,0x0034cc20->0x0034d200
0x0034d200,0x0034d200,,,a2,ptr,HEURISTIC,0.40,0,0x0034cc20->0x0034d200
0x0034d200,0x0034d200,,,a3,int,CALL_PROPAGATED,0.42,1,0x0034cc20->0x0034d200
0x0034d210,0x0034d210,,,a0,ptr,HEURISTIC,0.40,0,0x0034cc20->0x0034d210
0x0034d210,0x0034d210,,,a1,ptr,HEURISTIC,0.40,0,0x0034cc20->0x0034d210
0x0034d210,0x0034d210,,,a2,ptr,HEURISTIC,0.40,0,0x0034cc20->0x0034d210
0x0034d210,0x0034d210,,,a3,int,CALL_PROPAGATED,0.42,1,0x0034cc20->0x0034d210
0x0034d220,0x0034d220,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034d220,0x0034d220,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034d220,0x0034d220,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034d220,0x0034d220,,stub_code,a3,int,DIRECT,0.50,1,-;0x0034cc20->0x0034d220
0x0034d220,0x0034d220,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034d290,0x0034d290,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034d290,0x0034d290,,stub_code,a1,int,DIRECT,0.50,1,-;0x0036de90->0x0034d290;0x0036e0a0->0x0034d290
0x0034d290,0x0034d290,,stub_code,a2,int,DIRECT,0.50,1,-;0x0036de90->0x0034d290;0x0036e0a0->0x0034d290
0x0034d290,0x0034d290,,stub_code,a3,int,DIRECT,0.50,1,-;0x0036de90->0x0034d290;0x0036e0a0->0x0034d290
0x0034d290,0x0034d290,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034d300,0x0034d300,,stub_code,a0,int,DIRECT,0.50,2,-;0x0034d9e0->0x0034d300
0x0034d300,0x0034d300,,stub_code,a1,int,DIRECT,0.50,2,-;0x0034d9e0->0x0034d300
0x0034d300,0x0034d300,,stub_code,a2,int,DIRECT,0.50,2,-;0x0034d9e0->0x0034d300
0x0034d300,0x0034d300,,stub_code,a3,int,DIRECT,0.50,3,-;0x0034d9e0->0x0034d300
0x0034d300,0x0034d300,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034d390,0x0034d390,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034d390,0x0034d390,,stub_code,a1,int,DIRECT,0.50,2,-;0x0034d950->0x0034d390
0x0034d390,0x0034d390,,stub_code,a2,int,DIRECT,0.50,2,-;0x0034d950->0x0034d390
0x0034d390,0x0034d390,,stub_code,a3,int,DIRECT,0.50,5,-;0x0034cc20->0x0034d390;0x0034d950->0x0034d390;0x0037c050->0x0034d390;0x0037c430->0x0034d390
0x0034d390,0x0034d390,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034d400,0x0034d400,,,a0,ptr,HEURISTIC,0.40,0,0x0034cc20->0x0034d400
0x0034d400,0x0034d400,,,a1,ptr,HEURISTIC,0.40,0,0x0034cc20->0x0034d400
0x0034d400,0x0034d400,,,a2,ptr,HEURISTIC,0.40,0,0x0034cc20->0x0034d400
0x0034d400,0x0034d400,,,a3,int,CALL_PROPAGATED,0.42,1,0x0034cc20->0x0034d400
0x0034d410,0x0034d410,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034d410,0x0034d410,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034d410,0x0034d410,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034d410,0x0034d410,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034d410,0x0034d410,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034d5f0,0x0034d5f0,,,a0,ptr,HEURISTIC,0.51,1,0x0034d410->0x0034d5f0;0x003967e0->0x0034d5f0
0x0034d5f0,0x0034d5f0,,,a1,int,HEURISTIC,0.40,0,0x0034d410->0x0034d5f0
0x0034d5f0,0x0034d5f0,,,a2,int,CALL_PROPAGATED,0.42,1,0x0034d410->0x0034d5f0;0x00356200->0x0034d5f0;0x00396380->0x0034d5f0;0x0039a110->0x0034d5f0
0x0034d5f0,0x0034d5f0,,,a3,int,CALL_PROPAGATED,0.42,1,0x0034d410->0x0034d5f0;0x00356200->0x0034d5f0;0x00396380->0x0034d5f0;0x0039a110->0x0034d5f0
0x0034d620,0x0034d620,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034d620,0x0034d620,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034d620,0x0034d620,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034d620,0x0034d620,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034d620,0x0034d620,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034d7e0,0x0034d7e0,,stub_code,a0,Unknown_a0_ec,DIRECT,0.75,0,-
0x0034d7e0,0x0034d7e0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034d7e0,0x0034d7e0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034d7e0,0x0034d7e0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034d7e0,0x0034d7e0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x0034d850,0x0034d850,,,a0,ptr,HEURISTIC,0.47,1,0x0034cc20->0x0034d850;0x0034d070->0x0034d850
0x0034d850,0x0034d850,,,a1,ptr,CALL_PROPAGATED,0.47,1,0x003bd590->0x0034d850
0x0034d850,0x0034d850,,,a2,int,HEURISTIC,0.42,1,0x0034cc20->0x0034d850;0x0034d070->0x0034d850;0x003bd590->0x0034d850
0x0034d850,0x0034d850,,,a3,int,CALL_PROPAGATED,0.42,2,0x0034cc20->0x0034d850;0x0034d070->0x0034d850;0x003bd590->0x0034d850
0x0034d8a0,0x0034d8a0,,stub_code,a0,int,DIRECT,0.50,1,-;0x0034d180->0x0034d8a0
0x0034d8a0,0x0034d8a0,,stub_code,a1,int,DIRECT,0.50,1,-;0x0034d180->0x0034d8a0
0x0034d8a0,0x0034d8a0,,stub_code,a2,int,DIRECT,0.50,1,-;0x0034d180->0x0034d8a0
0x0034d8a0,0x0034d8a0,,stub_code,a3,int,DIRECT,0.50,2,-;0x0034d180->0x0034d8a0
0x0034d8a0,0x0034d8a0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034d950,0x0034d950,,stub_code,a0,Unknown_a0_4_8,DIRECT,0.90,0,-
0x0034d950,0x0034d950,,stub_code,a1,int,DIRECT,0.50,1,-;0x0034d070->0x0034d950
0x0034d950,0x0034d950,,stub_code,a2,int,DIRECT,0.50,1,-;0x0034d070->0x0034d950;0x003bd590->0x0034d950
0x0034d950,0x0034d950,,stub_code,a3,int,DIRECT,0.50,2,-;0x0034cc20->0x0034d950;0x0034d070->0x0034d950;0x003bd590->0x0034d950
0x0034d950,0x0034d950,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034d9e0,0x0034d9e0,,stub_code,a0,int,DIRECT,0.50,1,-;0x0034d100->0x0034d9e0
0x0034d9e0,0x0034d9e0,,stub_code,a1,int,DIRECT,0.50,1,-;0x0034d100->0x0034d9e0
0x0034d9e0,0x0034d9e0,,stub_code,a2,int,DIRECT,0.50,1,-;0x0034d100->0x0034d9e0;0x003bf000->0x0034d9e0
0x0034d9e0,0x0034d9e0,,stub_code,a3,int,DIRECT,0.50,2,-;0x0034d100->0x0034d9e0;0x003bf000->0x0034d9e0
0x0034d9e0,0x0034d9e0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034daa0,0x0034daa0,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034daa0,0x0034daa0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034daa0,0x0034daa0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034daa0,0x0034daa0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034daa0,0x0034daa0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x0034db50,0x0034db50,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034db50,0x0034db50,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034db50,0x0034db50,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034db50,0x0034db50,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034db50,0x0034db50,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034dbd0,0x0034dbd0,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034dbd0,0x0034dbd0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034dbd0,0x0034dbd0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034dbd0,0x0034dbd0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034dbd0,0x0034dbd0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034dc40,0x0034dc40,,stub_code,a0,int,DIRECT,0.50,1,-;0x0034ee40->0x0034dc40
0x0034dc40,0x0034dc40,,stub_code,a1,int,DIRECT,0.50,1,-;0x0034ee40->0x0034dc40
0x0034dc40,0x0034dc40,,stub_code,a2,int,DIRECT,0.50,1,-;0x0034ee40->0x0034dc40
0x0034dc40,0x0034dc40,,stub_code,a3,int,DIRECT,0.50,1,-;0x0034ee40->0x0034dc40
0x0034dc40,0x0034dc40,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x0034dcb0,0x0034dcb0,,stub_code,a0,int,DIRECT,0.50,1,-;0x0034e980->0x0034dcb0
0x0034dcb0,0x0034dcb0,,stub_code,a1,int,DIRECT,0.50,1,-;0x0034e980->0x0034dcb0
0x0034dcb0,0x0034dcb0,,stub_code,a2,int,DIRECT,0.50,1,-;0x0034e980->0x0034dcb0
0x0034dcb0,0x0034dcb0,,stub_code,a3,int,DIRECT,0.50,1,-;0x0034e980->0x0034dcb0
0x0034dcb0,0x0034dcb0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034dd20,0x0034dd20,,stub_code,a0,Unknown_a0_ec,DIRECT,0.75,1,-;0x0034d7e0->0x0034dd20
0x0034dd20,0x0034dd20,,stub_code,a1,int,DIRECT,0.50,1,-;0x0034d7e0->0x0034dd20
0x0034dd20,0x0034dd20,,stub_code,a2,int,DIRECT,0.50,1,-;0x0034d7e0->0x0034dd20
0x0034dd20,0x0034dd20,,stub_code,a3,int,DIRECT,0.50,1,-;0x0034d7e0->0x0034dd20
0x0034dd20,0x0034dd20,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x0034dda0,0x0034dda0,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034dda0,0x0034dda0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034dda0,0x0034dda0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034dda0,0x0034dda0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034dda0,0x0034dda0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x0034de30,0x0034de30,,stub_code,a0,Unknown_a0_0_c_10,DIRECT,0.95,0,-
0x0034de30,0x0034de30,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034de30,0x0034de30,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034de30,0x0034de30,,stub_code,a3,ptr,HEURISTIC,0.40,0,0x00359d20->0x0034de30
0x0034de30,0x0034de30,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x0034dec0,0x0034dec0,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034dec0,0x0034dec0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034dec0,0x0034dec0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034dec0,0x0034dec0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034dec0,0x0034dec0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034df60,0x0034df60,,,a0,ptr,RETURN_PROPAGATED,0.51,1,0x0033f800->0x0034df60
0x0034df60,0x0034df60,,,a1,ptr,HEURISTIC,0.40,0,0x00348580->0x0034df60
0x0034df60,0x0034df60,,,a2,ptr,RETURN_PROPAGATED,0.51,1,0x00345cc0->0x0034df60
0x0034df60,0x0034df60,,,a3,ptr,HEURISTIC,0.40,0,0x00348580->0x0034df60
0x0034df70,0x0034df70,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034df70,0x0034df70,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034df70,0x0034df70,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034df70,0x0034df70,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034df70,0x0034df70,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034dfe0,0x0034dfe0,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034dfe0,0x0034dfe0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034dfe0,0x0034dfe0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034dfe0,0x0034dfe0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034dfe0,0x0034dfe0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034e3e0,0x0034e3e0,,stub_code,a0,ptr,STRUCT_FIELD,0.55,0,-
0x0034e3e0,0x0034e3e0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034e3e0,0x0034e3e0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034e3e0,0x0034e3e0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034e3e0,0x0034e3e0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034e840,0x0034e840,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034e840,0x0034e840,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034e840,0x0034e840,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034e840,0x0034e840,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034e840,0x0034e840,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x0034e8f0,0x0034e8f0,,stub_code,a0,int,DIRECT,0.50,0,-
0x0034e8f0,0x0034e8f0,,stub_code,a1,int,DIRECT,0.50,0,-
0x0034e8f0,0x0034e8f0,,stub_code,a2,int,DIRECT,0.50,0,-
0x0034e8f0,0x0034e8f0,,stub_code,a3,int,DIRECT,0.50,0,-
0x0034e8f0,0x0034e8f0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x0034e970,0x0034e970,,,a0,ptr,HEURISTIC,0.40,0,0x0034dda0->0x0034e970
0x0034e970,0x0034e970,,,a1,ptr,HEURISTIC,0.40,0,0x0034dda0->0x0034e970
